notes,has_complication,ssn,hospital
normal risk,False,579-33-5639,AK
normal risk,True,579-42-5262,AR
normal risk,False,579-57-8187,AR
normal risk,False,579-76-0533,AK
high risk,True,579-78-1537,AL
normal risk,False,579-82-3494,AR
high risk,True,579-85-6274,AL
normal risk,False,579-86-5928,AK
normal risk,False,580-18-1198,AK
high risk,True,580-28-6974,AR
normal risk,False,580-36-7925,AR
normal risk,False,580-37-5552,AL
normal risk,True,580-53-9528,AK
normal risk,False,580-54-8078,AL
high risk,False,580-56-5967,AK
high risk,False,580-65-8436,AL
normal risk,False,580-66-3599,AK
normal risk,False,580-72-2177,AK
normal risk,False,580-76-3779,AR
high risk,True,580-90-3070,AR
normal risk,False,580-94-8585,AK
normal risk,True,581-25-4554,AK
normal risk,False,581-35-0115,AL
normal risk,False,581-37-8474,AK
normal risk,False,581-67-1375,AR
normal risk,True,581-67-6092,AL
normal risk,False,581-76-9129,AL
normal risk,False,581-79-5797,AK
normal risk,False,582-20-1688,AL
normal risk,False,582-27-3812,AL
high risk,True,582-31-6267,AK
normal risk,False,582-60-2213,AR
normal risk,False,582-67-3032,AK
normal risk,False,582-92-4559,AK
normal risk,False,582-93-8059,AR
normal risk,True,582-99-6329,AL
normal risk,False,583-15-3240,AK
normal risk,False,583-15-3391,AK
normal risk,False,583-39-2509,AK
normal risk,False,583-42-6491,AL
normal risk,False,583-47-2502,AR
normal risk,False,583-65-1926,AR
normal risk,False,583-88-8790,AL
normal risk,True,584-03-8181,AR
normal risk,True,584-39-5203,AR
normal risk,True,584-40-9947,AR
normal risk,False,584-68-1649,AL
normal risk,False,584-68-4455,AK
normal risk,False,584-69-4390,AR
normal risk,False,584-75-5690,AR
normal risk,True,584-85-9040,AL
normal risk,False,584-86-8201,AK
normal risk,False,584-93-6335,AK
high risk,True,584-96-9875,AR
high risk,True,585-11-4278,AK
normal risk,True,585-15-8804,AL
high risk,True,585-26-1504,AK
normal risk,False,585-27-7199,AK
high risk,False,585-33-0300,AL
normal risk,True,585-45-8240,AL
normal risk,False,585-46-3213,AL
normal risk,False,585-71-4452,AR
normal risk,False,585-90-8423,AR
normal risk,False,586-02-0441,AK
normal risk,True,586-08-6402,AR
normal risk,False,586-23-0270,AK
normal risk,False,586-35-6419,AR
high risk,True,586-41-5822,AR
normal risk,True,586-45-6726,AR
normal risk,True,586-54-3460,AL
normal risk,True,586-60-4790,AR
normal risk,True,586-67-4954,AL
normal risk,False,586-67-9726,AK
normal risk,False,586-68-4728,AR
normal risk,False,586-87-2547,AL
normal risk,False,587-23-3175,AK
normal risk,True,587-23-3380,AK
normal risk,False,587-43-6479,AR
normal risk,True,587-84-4358,AL
normal risk,False,588-09-4810,AL
normal risk,False,588-32-4616,AK
normal risk,True,588-43-2898,AK
normal risk,False,588-68-0818,AR
normal risk,False,588-84-6228,AK
normal risk,False,589-08-3098,AK
normal risk,False,589-17-2470,AL
high risk,True,589-30-5256,AR
high risk,False,589-31-5054,AR
normal risk,False,589-55-7903,AK
normal risk,False,589-58-4031,AR
normal risk,True,589-74-6309,AR
high risk,False,589-96-3241,AK
normal risk,False,589-99-6091,AR
high risk,True,590-01-5717,AK
high risk,True,590-07-2641,AL
normal risk,False,590-24-7309,AK
high risk,True,590-27-1465,AL
normal risk,True,590-47-0690,AK
normal risk,True,590-58-7611,AR
normal risk,False,590-70-1500,AR
high risk,False,590-76-1909,AL
normal risk,True,590-81-5748,AK
normal risk,False,591-08-7298,AK
normal risk,False,591-14-9733,AL
normal risk,False,591-29-1901,AR
normal risk,False,591-64-8920,AR
normal risk,False,591-80-8623,AR
normal risk,False,592-01-8853,AR
normal risk,False,592-25-0066,AL
normal risk,False,592-46-9370,AK
normal risk,False,592-50-3556,AK
normal risk,False,592-69-6137,AK
high risk,True,592-73-7939,AR
normal risk,False,592-93-3814,AK
normal risk,False,593-13-6129,AR
normal risk,False,593-29-3308,AR
normal risk,True,593-32-3995,AL
normal risk,False,593-40-5229,AR
normal risk,False,593-44-4008,AR
normal risk,False,593-55-0702,AK
normal risk,True,593-62-9209,AK
high risk,True,593-76-8504,AR
normal risk,True,593-79-3128,AL
normal risk,True,593-89-7181,AR
normal risk,False,593-91-4801,AL
normal risk,False,594-38-0402,AL
normal risk,True,594-38-2782,AK
normal risk,False,594-46-3166,AK
high risk,True,594-49-0726,AL
normal risk,False,594-66-8578,AR
normal risk,False,594-78-3573,AR
normal risk,False,594-81-2739,AL
normal risk,False,594-84-6472,AR
normal risk,False,595-07-2209,AL
normal risk,False,595-36-4495,AK
normal risk,False,595-54-5727,AL
normal risk,False,595-84-6698,AR
normal risk,False,595-99-7381,AR
high risk,False,596-12-7980,AR
high risk,True,596-27-6768,AK
normal risk,False,596-36-8467,AL
normal risk,True,596-47-2642,AR
normal risk,False,596-50-0937,AL
normal risk,False,596-56-4049,AR
high risk,True,596-59-0444,AL
normal risk,False,596-63-4806,AR
normal risk,False,596-72-5414,AK
normal risk,False,596-76-2586,AR
normal risk,True,596-88-0200,AL
normal risk,False,596-96-9797,AL
normal risk,True,597-19-4693,AK
normal risk,False,597-27-3484,AK
normal risk,False,597-28-0989,AK
normal risk,False,597-49-0606,AR
normal risk,False,597-49-8983,AR
normal risk,False,597-54-5816,AL
normal risk,True,597-75-0345,AL
normal risk,True,597-75-0468,AL
normal risk,True,597-80-5402,AR
high risk,True,597-83-2323,AL
normal risk,False,597-90-6332,AL
normal risk,True,597-92-2509,AR
normal risk,True,598-10-9318,AL
normal risk,False,598-30-8722,AR
normal risk,True,598-44-6445,AK
normal risk,False,598-64-9583,AR
normal risk,True,598-73-4943,AL
high risk,True,598-82-6079,AL
normal risk,False,598-90-3363,AK
normal risk,True,599-31-5481,AL
normal risk,True,599-53-3404,AK
normal risk,True,599-72-8931,AL
high risk,True,599-77-2182,AR
normal risk,False,599-77-9316,AK
normal risk,False,599-95-5782,AK
normal risk,False,600-33-2000,AL
normal risk,False,600-40-5471,AK
normal risk,False,600-55-7340,AR
high risk,True,600-80-7056,AL
normal risk,False,600-93-0214,AK
normal risk,False,600-94-4074,AR
normal risk,False,601-11-9896,AL
normal risk,False,601-30-5099,AR
normal risk,False,601-31-4731,AL
normal risk,True,601-46-8543,AK
normal risk,False,601-52-7184,AR
normal risk,False,601-53-7083,AL
normal risk,False,601-54-8007,AK
high risk,False,601-63-4524,AK
normal risk,False,601-64-4581,AK
normal risk,False,601-66-0700,AK
normal risk,False,601-71-7837,AL
high risk,True,601-94-4981,AK
normal risk,True,602-13-7029,AK
normal risk,False,602-29-1408,AL
normal risk,False,602-31-3557,AR
normal risk,False,602-51-5593,AR
normal risk,False,602-59-2229,AR
high risk,True,602-61-3216,AL
normal risk,False,602-72-7625,AK
normal risk,False,602-90-7782,AR
normal risk,False,602-99-0844,AR
normal risk,False,603-24-4348,AL
normal risk,False,603-29-5875,AK
normal risk,True,603-36-4068,AK
normal risk,False,603-45-3417,AL
normal risk,False,603-52-1780,AL
normal risk,False,603-66-5326,AR
high risk,True,603-90-4026,AL
normal risk,False,604-36-5748,AK
normal risk,False,604-52-9627,AR
normal risk,True,604-59-0049,AK
normal risk,False,604-91-9922,AK
normal risk,True,605-39-3959,AR
normal risk,False,605-53-8765,AR
normal risk,False,605-68-4555,AK
high risk,True,605-93-5389,AK
normal risk,True,606-05-8493,AK
normal risk,False,606-13-4026,AK
normal risk,False,606-14-2597,AR
normal risk,False,606-28-6488,AR
normal risk,True,606-45-1456,AK
normal risk,False,606-64-1482,AK
normal risk,True,606-71-2730,AK
normal risk,False,607-13-4330,AR
normal risk,True,607-17-8343,AK
normal risk,True,607-19-9194,AL
normal risk,False,607-36-4079,AR
high risk,True,607-36-5599,AK
normal risk,False,607-40-1909,AK
normal risk,False,607-57-4146,AK
normal risk,False,607-63-4495,AL
normal risk,False,607-78-8849,AR
normal risk,True,608-21-2465,AL
high risk,True,608-26-9173,AL
normal risk,False,608-32-5295,AK
normal risk,False,608-35-5864,AK
high risk,True,608-42-7527,AL
normal risk,False,608-55-0151,AL
high risk,True,608-82-6442,AR
high risk,True,609-32-7579,AR
high risk,False,609-48-6124,AR
normal risk,True,609-98-8400,AL
normal risk,False,610-20-4333,AL
normal risk,False,610-21-9016,AK
high risk,True,610-26-6936,AR
high risk,True,610-61-1160,AK
normal risk,True,610-63-9383,AL
normal risk,False,610-88-5946,AL
normal risk,False,611-12-2901,AK
normal risk,False,611-16-3087,AK
normal risk,False,611-18-5819,AL
normal risk,False,611-21-0044,AK
normal risk,True,611-22-5849,AK
normal risk,False,611-60-4511,AL
normal risk,True,611-73-5157,AK
normal risk,False,611-84-7557,AL
high risk,True,611-85-4517,AL
normal risk,False,611-98-0925,AL
high risk,True,612-01-6217,AK
normal risk,False,612-14-8160,AL
normal risk,True,612-18-8777,AR
high risk,False,612-26-8323,AL
normal risk,False,612-42-5219,AR
high risk,True,612-62-3717,AL
normal risk,False,612-76-6535,AK
normal risk,False,612-97-2444,AR
high risk,True,613-48-3176,AK
normal risk,False,613-59-8349,AR
normal risk,False,613-61-2000,AR
normal risk,False,613-65-6873,AL
normal risk,True,613-75-2673,AL
normal risk,True,614-03-8032,AK
normal risk,False,614-19-9711,AL
normal risk,True,614-51-9113,AK
normal risk,False,614-52-1126,AR
high risk,False,614-54-5340,AR
normal risk,False,614-65-0210,AL
high risk,True,614-78-6719,AL
normal risk,False,615-02-9330,AL
high risk,False,615-05-8058,AR
normal risk,True,615-30-9034,AR
normal risk,True,615-37-0653,AL
normal risk,False,615-73-6189,AR
high risk,False,615-76-1887,AL
normal risk,False,615-91-1021,AR
normal risk,True,615-97-5750,AR
normal risk,True,616-12-8572,AK
normal risk,True,616-19-8157,AR
normal risk,False,616-20-4271,AR
normal risk,True,616-62-6319,AR
normal risk,False,616-65-7967,AL
normal risk,False,616-90-1903,AK
high risk,True,617-33-8929,AK
normal risk,False,617-45-3762,AR
normal risk,False,617-49-5173,AL
normal risk,True,617-61-5118,AK
normal risk,False,617-69-2956,AL
normal risk,False,617-70-3468,AR
normal risk,False,617-78-2254,AK
normal risk,True,617-78-3961,AL
normal risk,False,617-88-2118,AL
normal risk,False,617-93-9280,AK
normal risk,False,617-95-6310,AK
normal risk,True,618-16-0849,AK
normal risk,True,618-54-0724,AR
normal risk,True,618-55-6469,AK
normal risk,False,618-68-1668,AR
normal risk,False,618-78-8531,AR
normal risk,True,618-80-9525,AL
normal risk,True,618-85-5855,AR
normal risk,False,618-86-1151,AK
normal risk,False,618-88-0447,AR
normal risk,True,619-11-2683,AK
normal risk,True,619-32-0922,AL
normal risk,False,619-42-5755,AL
normal risk,False,619-56-5366,AL
normal risk,False,619-71-9328,AR
normal risk,False,619-80-9555,AR
normal risk,True,619-84-4806,AK
high risk,False,619-91-7906,AL
normal risk,False,619-99-0247,AK
normal risk,False,620-11-0020,AR
normal risk,True,620-18-2010,AR
normal risk,False,620-22-6486,AR
normal risk,True,620-26-2715,AK
normal risk,False,620-26-5908,AR
high risk,True,620-27-6723,AL
normal risk,True,620-37-1114,AR
high risk,True,620-41-6571,AK
normal risk,False,620-76-3673,AR
normal risk,False,620-81-2399,AR
normal risk,False,620-84-5372,AK
normal risk,False,621-17-8233,AK
high risk,True,621-20-7212,AL
normal risk,False,621-26-6933,AK
normal risk,False,621-32-4150,AK
normal risk,True,621-37-1810,AR
normal risk,False,621-40-1222,AL
normal risk,False,621-57-7656,AR
normal risk,True,621-83-4216,AL
normal risk,False,621-87-9081,AL
normal risk,False,622-12-2031,AK
normal risk,False,622-14-2092,AK
normal risk,True,622-22-9241,AK
normal risk,False,622-25-6154,AK
normal risk,True,622-34-1190,AL
normal risk,True,622-44-5224,AR
normal risk,False,622-59-0613,AR
normal risk,True,622-74-2854,AK
normal risk,False,623-12-2428,AR
normal risk,True,623-19-0497,AK
normal risk,True,623-21-4614,AL
normal risk,False,623-49-7324,AR
normal risk,True,623-59-3444,AR
normal risk,True,623-66-7721,AK
normal risk,False,623-70-6808,AR
high risk,False,623-73-6328,AK
normal risk,False,623-85-1724,AR
normal risk,False,623-92-6537,AL
normal risk,True,624-29-9069,AL
normal risk,True,624-30-5708,AK
high risk,False,624-56-6278,AK
normal risk,False,624-59-2242,AL
high risk,True,624-75-7195,AL
high risk,True,624-76-6354,AK
normal risk,False,625-04-1788,AK
normal risk,False,625-08-4639,AK
normal risk,False,625-26-3771,AK
normal risk,False,625-32-5077,AK
normal risk,False,625-33-3128,AK
high risk,False,625-40-8031,AL
normal risk,False,625-43-2499,AK
normal risk,True,625-51-4626,AL
normal risk,True,625-55-9746,AR
normal risk,False,625-73-3327,AL
normal risk,False,625-79-0747,AL
normal risk,True,625-91-0087,AR
normal risk,False,625-92-4297,AR
normal risk,True,625-96-4826,AR
normal risk,False,625-98-5860,AR
high risk,True,626-27-1872,AL
normal risk,False,626-57-8207,AL
high risk,True,626-61-0533,AR
normal risk,True,626-61-1535,AR
normal risk,True,626-62-7459,AR
normal risk,False,626-64-4051,AR
normal risk,False,626-71-6020,AK
normal risk,False,626-71-9221,AR
normal risk,False,626-77-1087,AR
high risk,True,626-84-3198,AL
normal risk,False,626-84-9250,AL
normal risk,False,626-86-9107,AR
normal risk,False,626-95-7783,AK
normal risk,False,626-97-0404,AR
normal risk,False,627-03-2173,AR
high risk,True,627-10-2150,AK
normal risk,False,627-16-3649,AR
normal risk,True,627-20-8052,AR
normal risk,False,627-47-3271,AL
normal risk,False,627-54-7447,AK
normal risk,False,628-01-7224,AR
normal risk,False,628-04-4823,AL
normal risk,False,628-08-4088,AK
normal risk,False,628-08-9730,AL
high risk,True,628-12-9834,AR
normal risk,False,628-38-3050,AR
high risk,True,628-42-6668,AL
normal risk,False,628-56-2177,AK
normal risk,False,628-57-8123,AR
normal risk,True,628-73-0413,AL
normal risk,False,628-85-7685,AR
normal risk,False,628-88-7620,AR
normal risk,False,629-01-0751,AR
normal risk,False,629-41-9029,AK
normal risk,False,629-65-0253,AL
high risk,True,629-67-7166,AR
normal risk,False,629-73-4053,AK
normal risk,False,629-73-6018,AR
normal risk,False,629-76-0762,AL
normal risk,False,629-81-1798,AL
normal risk,False,629-88-9986,AK
normal risk,True,630-04-1365,AR
normal risk,False,630-17-1740,AR
normal risk,False,630-20-3237,AL
normal risk,True,630-30-8005,AR
normal risk,False,630-36-6978,AR
normal risk,False,630-45-0174,AR
normal risk,False,630-47-2860,AR
normal risk,False,630-53-9502,AL
normal risk,False,630-65-3324,AR
normal risk,False,630-67-1732,AR
high risk,True,630-85-2629,AR
normal risk,False,631-07-0312,AL
normal risk,False,631-20-7333,AR
normal risk,False,631-44-5219,AR
normal risk,False,631-45-4378,AR
normal risk,True,631-62-9745,AR
normal risk,False,631-63-4208,AR
normal risk,False,631-78-1862,AR
normal risk,False,632-02-4502,AK
normal risk,False,632-06-8640,AL
high risk,True,632-31-2617,AK
normal risk,False,632-44-2501,AL
normal risk,False,632-64-7758,AR
normal risk,True,632-65-8403,AL
normal risk,False,632-72-6298,AK
normal risk,False,632-78-6571,AL
high risk,False,632-95-3771,AK
normal risk,False,633-20-0333,AR
normal risk,False,633-27-0991,AL
high risk,True,633-34-8924,AK
high risk,True,633-45-0293,AK
normal risk,False,633-47-2588,AR
normal risk,False,633-66-8444,AL
normal risk,False,633-72-5017,AL
normal risk,True,633-77-1721,AK
normal risk,False,633-81-5049,AK
normal risk,True,634-08-2126,AK
normal risk,False,634-24-8630,AR
high risk,False,634-31-4186,AK
normal risk,False,634-34-6019,AR
normal risk,True,634-38-8414,AR
normal risk,False,634-43-4619,AK
normal risk,True,634-53-0144,AR
normal risk,False,634-72-5978,AL
normal risk,False,634-74-7674,AK
normal risk,False,634-89-5521,AK
high risk,True,634-96-2175,AR
normal risk,False,634-97-8759,AK
high risk,False,635-06-1294,AR
normal risk,False,635-50-2807,AR
normal risk,True,635-62-9928,AK
normal risk,False,635-75-3233,AR
normal risk,False,635-82-5952,AR
normal risk,False,635-84-0781,AR
normal risk,True,635-86-4411,AR
normal risk,False,635-92-0487,AK
high risk,False,636-08-6861,AK
high risk,True,636-16-7844,AK
normal risk,False,636-16-8106,AK
normal risk,False,636-25-5467,AR
high risk,True,636-27-7379,AL
normal risk,False,636-43-2226,AL
normal risk,False,636-59-9572,AR
normal risk,False,636-60-5847,AL
high risk,True,636-67-0396,AK
normal risk,False,636-97-4515,AL
normal risk,False,637-09-0719,AK
normal risk,False,637-14-0882,AR
normal risk,False,637-35-7772,AR
normal risk,False,637-42-4056,AK
high risk,True,637-55-0252,AL
normal risk,False,637-59-7563,AR
normal risk,True,637-62-3429,AL
normal risk,False,637-66-7309,AL
normal risk,False,637-70-1808,AK
normal risk,False,637-79-5416,AR
normal risk,True,637-89-6619,AL
high risk,True,638-36-2332,AK
high risk,True,638-41-6414,AR
normal risk,False,638-48-0314,AK
normal risk,True,638-59-5234,AR
normal risk,False,638-68-3482,AL
high risk,False,638-68-9753,AR
normal risk,True,638-73-7557,AR
normal risk,False,638-75-8064,AL
normal risk,False,638-84-3271,AK
normal risk,False,638-85-6695,AR
normal risk,False,638-91-8370,AL
normal risk,False,638-96-3928,AL
normal risk,False,639-09-2684,AR
normal risk,False,639-12-3628,AR
normal risk,False,639-32-9589,AK
high risk,True,639-60-5727,AL
high risk,True,639-73-8754,AR
normal risk,False,639-75-9578,AL
normal risk,False,639-81-0229,AK
normal risk,False,640-02-5077,AR
high risk,True,640-09-4392,AL
normal risk,False,640-26-6046,AK
normal risk,False,640-39-3762,AL
normal risk,True,640-54-6129,AL
normal risk,False,640-57-5713,AL
normal risk,True,640-59-3953,AR
normal risk,False,640-86-2248,AL
normal risk,False,641-21-7752,AR
normal risk,False,641-21-8060,AL
normal risk,False,641-33-7668,AK
normal risk,True,641-60-3434,AK
normal risk,True,641-68-0498,AL
normal risk,False,641-72-8288,AK
normal risk,True,641-76-0677,AK
normal risk,True,641-78-1492,AK
normal risk,False,641-95-3756,AK
normal risk,False,641-95-4232,AR
normal risk,False,642-01-3859,AL
normal risk,False,642-16-3861,AK
normal risk,False,642-39-9478,AL
high risk,True,642-42-2066,AL
normal risk,True,642-44-9727,AR
normal risk,False,642-45-7201,AK
high risk,True,642-54-1792,AL
normal risk,False,642-69-9240,AL
normal risk,True,642-80-9852,AR
normal risk,False,642-81-4036,AR
normal risk,False,643-01-2324,AR
high risk,True,643-18-4614,AL
normal risk,True,643-30-4816,AK
high risk,True,643-56-1639,AR
normal risk,False,643-60-7749,AR
normal risk,False,643-72-6451,AR
normal risk,True,644-02-8375,AR
normal risk,False,644-03-8927,AR
normal risk,False,644-20-9516,AL
normal risk,False,644-26-7703,AR
high risk,True,644-36-7706,AL
normal risk,True,644-38-3326,AR
normal risk,False,644-46-6415,AR
normal risk,True,644-61-7133,AR
normal risk,False,644-73-4383,AK
normal risk,True,644-91-4997,AR
