smokes,weight,gave_consent,ssn,notes,has_complication,hospital
no,80.22161530433542,true,810-27-0447,normal risk,false,AL
no,57.83396930724584,true,283-70-0395,normal risk,false,AL
no,58.06808629764044,true,599-31-5481,normal risk,true,AL
no,76.15828463752341,true,817-29-4001,normal risk,false,AL
no,58.1580669261683,true,031-55-2241,normal risk,false,AL
no,76.9468963601757,true,378-36-7092,normal risk,false,AL
no,61.48105384930663,true,504-89-3795,normal risk,true,AL
no,55.784678591879725,true,838-61-8962,normal risk,false,AL
no,81.88176118961832,true,092-31-2946,normal risk,false,AL
no,75.4865805648342,true,565-93-6691,normal risk,false,AL
no,84.78928789544324,true,455-38-2674,normal risk,false,AL
no,85.54061532485647,true,265-12-4141,high risk,false,AL
no,80.27725983724109,true,216-38-2543,normal risk,true,AL
no,77.26193993459951,true,213-45-3111,normal risk,false,AL
no,52.838217167457145,true,881-30-3417,normal risk,false,AL
no,81.21225307415239,true,457-73-5183,normal risk,false,AL
yes,80.81644675027164,true,638-96-3928,normal risk,false,AL
no,55.11277182941048,true,886-41-0719,normal risk,false,AL
no,73.48248421810493,true,853-91-0759,normal risk,true,AL
no,55.980595930480355,true,165-86-5711,normal risk,false,AL
no,60.948580084374704,true,110-46-3787,normal risk,false,AL
no,86.96371219854817,true,111-65-9041,high risk,false,AL
no,63.835432006962094,true,451-92-0952,normal risk,false,AL
no,88.97963141799147,true,510-08-7228,normal risk,true,AL
no,56.761347998005135,true,116-21-4374,normal risk,false,AL
yes,58.051951917759084,true,321-10-8857,normal risk,true,AL
no,66.46148477762989,true,781-71-7282,normal risk,false,AL
yes,59.854955097423584,true,746-52-8653,high risk,true,AL
no,83.32437477176123,true,255-60-0907,normal risk,false,AL
no,62.18251664847426,true,683-58-0112,normal risk,false,AL
no,78.77574913828514,true,445-07-2121,normal risk,false,AL
yes,81.11492594820096,true,754-37-8362,high risk,true,AL
no,74.79171222235586,true,528-13-2196,normal risk,false,AL
no,84.69921854462925,true,154-06-2457,normal risk,false,AL
yes,74.05424184973931,true,622-34-1190,normal risk,true,AL
no,81.74186835814562,true,866-79-6226,normal risk,false,AL
no,62.04617440553837,true,027-70-7203,normal risk,true,AL
no,79.47317469341506,true,609-98-8400,normal risk,true,AL
no,87.87691598352427,true,411-19-3776,high risk,false,AL
no,79.24763062169518,true,047-13-7026,normal risk,false,AL
yes,60.56327585062085,true,761-90-8848,high risk,true,AL
yes,83.13851129119702,true,143-98-0949,high risk,true,AL
yes,77.80405300575109,true,193-98-1462,high risk,true,AL
no,81.10158124275291,true,336-83-2349,normal risk,false,AL
no,69.40658350524149,true,190-97-6423,normal risk,false,AL
no,57.55212326765053,true,186-96-4893,normal risk,false,AL
no,82.4977844023544,true,765-25-9701,normal risk,true,AL
yes,56.28631481831474,true,837-93-8701,high risk,false,AL
no,60.15064975114541,true,652-31-4717,normal risk,false,AL
no,59.47957269169166,true,625-51-4626,normal risk,true,AL
no,60.76836946058523,true,154-99-8588,normal risk,false,AL
yes,60.52415577929379,true,867-68-1736,high risk,true,AL
yes,81.15727452095788,true,202-55-8224,high risk,true,AL
no,63.793046680972424,true,107-09-9042,normal risk,false,AL
yes,56.82477058181253,true,208-04-5946,normal risk,true,AL
no,82.74589979947464,true,863-05-1725,normal risk,false,AL
no,69.76886575776834,true,714-86-1633,normal risk,false,AL
no,60.015397032775766,true,582-27-3812,normal risk,false,AL
no,59.04081097611923,true,561-07-7428,normal risk,false,AL
no,78.22184970546941,true,873-99-6328,normal risk,true,AL
yes,84.48755097467046,true,461-39-6062,normal risk,true,AL
yes,82.44748846488062,true,120-46-2828,high risk,false,AL
no,60.57426978136559,true,493-99-4451,normal risk,false,AL
no,76.0096938749795,true,499-19-4366,normal risk,false,AL
yes,81.1079260310662,true,437-23-2007,normal risk,true,AL
no,59.046935496792486,true,340-45-8926,normal risk,false,AL
yes,81.98359556518781,true,142-12-7403,high risk,false,AL
no,61.81949813765131,true,749-51-6237,normal risk,false,AL
yes,89.55352114163485,true,350-37-9053,high risk,true,AL
no,75.50734705830874,true,261-20-9369,normal risk,false,AL
no,59.790071466864354,true,542-29-6389,normal risk,true,AL
no,59.324060850748296,true,610-63-9383,normal risk,true,AL
no,60.13948536118026,true,651-08-5086,normal risk,false,AL
no,59.651989181783804,true,448-65-7278,normal risk,false,AL
no,61.102154050763765,true,600-33-2000,normal risk,false,AL
no,75.10297659544023,true,069-59-3569,normal risk,false,AL
no,70.8957528334877,true,572-52-5720,normal risk,false,AL
no,86.43743947666587,true,860-12-7468,normal risk,true,AL
no,60.649855788729695,true,677-15-4581,normal risk,false,AL
no,61.647074369130266,true,083-26-6446,normal risk,false,AL
yes,58.695756171527485,true,276-47-2024,high risk,true,AL
yes,85.94689082663484,true,714-01-9332,normal risk,true,AL
no,63.655267458429364,true,381-05-7860,normal risk,false,AL
yes,59.05316477092013,true,383-46-4271,normal risk,true,AL
yes,61.064768446228484,true,446-83-6860,high risk,true,AL
no,64.95868590976211,true,652-12-6955,normal risk,false,AL
no,80.18203306249195,true,510-74-4042,normal risk,false,AL
no,59.70735813342593,true,836-55-3118,normal risk,false,AL
no,80.30684087386469,true,885-31-4876,normal risk,false,AL
yes,57.69071645300037,true,391-21-3218,normal risk,true,AL
no,55.969335827693996,true,791-57-7847,normal risk,false,AL
no,84.2975783871461,true,585-45-8240,normal risk,true,AL
no,85.44889428023737,true,751-46-6113,normal risk,false,AL
no,63.10125116097714,true,724-24-6403,normal risk,true,AL
no,77.99020757340213,true,149-05-7707,normal risk,false,AL
no,56.665564992324015,true,663-30-5838,normal risk,true,AL
yes,88.01394094928398,true,184-94-9356,high risk,true,AL
no,62.4091423462564,true,524-60-9298,normal risk,false,AL
no,75.79262438076911,true,257-99-8932,normal risk,false,AL
no,63.212276187776645,true,654-66-9910,normal risk,false,AL
no,78.27615629645146,true,293-83-1502,normal risk,false,AL
no,87.5668925954559,true,650-60-4310,normal risk,false,AL
yes,56.70500552247668,true,320-04-2801,normal risk,true,AL
no,76.04285997554577,true,876-97-1184,normal risk,false,AL
no,56.53920726491395,true,236-99-2859,normal risk,false,AL
no,77.24302816690712,true,346-85-3188,normal risk,false,AL
no,60.85653729894398,true,884-31-7792,normal risk,false,AL
no,59.89716893849266,true,629-76-0762,normal risk,false,AL
no,82.73606179173534,true,659-49-5922,normal risk,false,AL
yes,61.037330889708976,true,305-92-4949,high risk,true,AL
yes,56.613531648067834,true,793-14-7724,normal risk,true,AL
no,65.27067859414741,true,220-34-2293,normal risk,false,AL
yes,71.01049327158798,true,875-14-7752,high risk,false,AL
yes,81.6295319903573,true,612-26-8323,high risk,false,AL
yes,60.81701598981522,true,873-74-2674,normal risk,true,AL
no,59.79508075854817,true,879-08-7307,normal risk,false,AL
no,75.67821771089969,true,496-60-0095,normal risk,false,AL
no,61.761635716881514,true,682-55-1382,normal risk,false,AL
no,77.68193723667689,true,899-27-5915,normal risk,false,AL
no,77.99476456368676,true,046-49-9030,normal risk,false,AL
no,60.90294483134048,true,059-77-2224,normal risk,false,AL
no,75.19206829615861,true,543-45-6919,normal risk,false,AL
no,58.52940763294199,true,244-39-7647,normal risk,false,AL
no,83.83406906490224,true,673-25-4327,normal risk,false,AL
no,56.65794038007182,true,066-36-2323,normal risk,false,AL
no,79.84275430330332,true,747-06-8339,normal risk,false,AL
no,74.86319426564005,true,098-29-0235,normal risk,false,AL
no,62.22230450061998,true,674-01-7437,normal risk,false,AL
no,61.95730137867499,true,722-06-8590,normal risk,false,AL
no,75.5049999388225,true,890-63-9014,normal risk,false,AL
no,81.17840155077972,true,021-78-3324,normal risk,false,AL
no,52.37476619290879,true,207-38-2873,normal risk,false,AL
no,78.5594107691273,true,334-67-4971,normal risk,false,AL
yes,59.419637201824365,true,570-97-4528,high risk,false,AL
no,64.14496529215975,true,285-10-0473,normal risk,false,AL
yes,80.37463159862159,true,129-17-8690,normal risk,false,AL
no,81.9837213749421,true,033-29-7158,normal risk,false,AL
no,84.10807784678357,true,160-08-0895,normal risk,true,AL
yes,58.83193321592856,true,628-04-4823,normal risk,false,AL
yes,58.62314601573343,true,117-38-6079,high risk,true,AL
no,78.18808112064441,true,263-72-0666,normal risk,false,AL
no,66.31726933871776,true,384-89-2534,normal risk,false,AL
no,78.3702445246248,true,886-93-8150,normal risk,false,AL
yes,59.182901562429166,true,227-49-9787,normal risk,true,AL
no,60.259966809027375,true,544-35-3341,normal risk,false,AL
no,76.11516416511104,true,882-66-3539,normal risk,false,AL
no,58.84729979353837,true,364-90-4495,normal risk,false,AL
no,68.75189508068183,true,835-37-7505,normal risk,false,AL
yes,59.72515264783443,true,676-72-9380,normal risk,true,AL
no,55.82920389915926,true,003-52-9840,normal risk,false,AL
no,55.17492534295817,true,847-76-7505,normal risk,false,AL
no,60.71005452225879,true,034-60-3275,normal risk,false,AL
no,87.0838083014543,true,799-25-3110,high risk,false,AL
no,57.91292989451161,true,794-71-9854,normal risk,false,AL
no,63.07811371377997,true,699-92-5444,normal risk,false,AL
no,84.65200589478059,true,808-82-9412,normal risk,false,AL
no,88.44148996994377,true,081-56-2826,high risk,false,AL
no,62.70651104770878,true,506-33-0116,normal risk,false,AL
yes,88.50803871997033,true,782-20-8404,normal risk,true,AL
no,86.071191662009,true,836-63-4294,normal risk,true,AL
yes,60.333073009618225,true,489-32-3035,high risk,true,AL
no,81.15831771569593,true,872-67-4262,normal risk,false,AL
no,66.15057657737464,true,360-74-4760,normal risk,false,AL
yes,65.5162802050685,true,611-85-4517,high risk,true,AL
yes,58.99827006819175,true,234-57-7032,normal risk,true,AL
yes,78.80897834177239,true,354-40-4440,high risk,false,AL
no,64.52576395889919,true,125-50-3099,normal risk,false,AL
no,83.56988915263003,true,128-92-2390,normal risk,false,AL
yes,62.45175461937283,true,420-76-7689,normal risk,false,AL
no,61.201648311532296,true,657-23-6698,normal risk,false,AL
yes,57.66643382008462,true,087-95-2101,normal risk,true,AL
no,80.33796050247682,true,283-60-4592,normal risk,false,AL
no,74.43654783990534,true,357-71-9619,normal risk,false,AL
no,60.28214341525241,true,595-54-5727,normal risk,false,AL
yes,77.79477791726481,true,467-88-6990,normal risk,true,AL
no,53.319691404836306,true,654-47-3206,normal risk,false,AL
yes,69.7208726180337,true,731-91-2003,high risk,true,AL
no,76.0456702908441,true,366-97-4072,normal risk,true,AL
no,78.57197233753753,true,289-92-7988,normal risk,false,AL
no,61.31798518955985,true,646-66-6066,normal risk,true,AL
no,57.441930711618085,true,564-78-3208,normal risk,false,AL
no,81.84567462686776,true,064-02-9649,normal risk,false,AL
no,57.319677859156975,true,834-01-3170,normal risk,false,AL
yes,73.99158107161325,true,143-16-0077,high risk,true,AL
no,75.86975425068974,true,448-09-1662,normal risk,false,AL
yes,88.23137697683664,true,292-62-8354,normal risk,true,AL
no,72.57297715798856,true,197-54-2402,normal risk,false,AL
no,60.46079055157566,true,493-80-1775,normal risk,false,AL
no,60.04167745930691,true,341-82-6013,normal risk,false,AL
no,79.22029561004281,true,601-53-7083,normal risk,false,AL
no,81.49410460997728,true,375-83-9629,normal risk,true,AL
no,66.90692211366745,true,721-68-8950,normal risk,false,AL
no,57.26237758625109,true,504-49-8850,normal risk,false,AL
no,87.231810014878,true,140-60-2791,high risk,true,AL
yes,83.59297907471068,true,463-97-7833,normal risk,false,AL
no,83.50837238627639,true,875-68-9019,normal risk,false,AL
no,60.03015757181334,true,769-03-0850,normal risk,false,AL
no,76.20695374316773,true,540-17-4371,normal risk,false,AL
yes,62.03623202060602,true,473-75-7543,normal risk,true,AL
no,55.533721455540494,true,872-28-0145,normal risk,false,AL
no,62.99976181987586,true,676-15-0936,normal risk,false,AL
no,86.55938336150882,true,194-39-2307,high risk,false,AL
no,85.67816863464414,true,896-78-5398,normal risk,false,AL
no,76.61361848007289,true,171-51-5647,normal risk,false,AL
yes,75.2652619732743,true,654-10-9659,high risk,true,AL
no,78.26765936536782,true,148-73-2256,normal risk,false,AL
no,77.74166601845988,true,088-74-8678,normal risk,false,AL
no,62.20627397296326,true,287-49-9072,normal risk,false,AL
yes,80.23499348716696,true,837-43-1572,high risk,false,AL
no,63.409081139142636,true,502-08-5414,normal risk,false,AL
no,77.84179916234682,true,756-77-9226,normal risk,false,AL
no,76.79070218294416,true,805-84-1837,normal risk,false,AL
no,57.39795023214134,true,610-20-4333,normal risk,false,AL
no,58.71397675423716,true,117-10-4267,normal risk,true,AL
no,63.02877345851053,true,869-99-0745,normal risk,false,AL
yes,56.28260765791817,true,041-51-1810,normal risk,false,AL
no,69.61782255351648,true,219-47-0726,normal risk,false,AL
no,82.94091508942365,true,193-99-0830,normal risk,true,AL
no,79.93528446794697,true,564-30-4758,normal risk,false,AL
no,80.69582943915304,true,775-75-1479,normal risk,false,AL
no,60.84096123974604,true,550-24-8808,normal risk,true,AL
yes,73.6366750029163,true,526-15-6466,high risk,true,AL
no,61.65278347410281,true,244-40-4532,normal risk,false,AL
yes,85.59513512214187,true,704-76-4187,high risk,true,AL
no,82.85520059063988,true,741-63-7974,normal risk,false,AL
no,80.03971453356678,true,351-82-4001,normal risk,true,AL
no,73.91498946851377,true,209-84-9685,normal risk,false,AL
no,57.46696601649354,true,338-31-9710,normal risk,false,AL
no,77.51555905636282,true,642-01-3859,normal risk,false,AL
no,80.1757249174679,true,536-03-0401,normal risk,false,AL
no,57.13849824505075,true,162-42-6368,normal risk,false,AL
no,74.16042724980954,true,120-50-7514,normal risk,false,AL
yes,74.93772542407059,true,555-98-3511,high risk,false,AL
no,78.55007113419602,true,717-58-1904,normal risk,false,AL
no,90.36491766460252,true,716-18-1038,high risk,true,AL
no,76.55853328172049,true,069-03-9966,normal risk,false,AL
no,82.63062626257968,true,324-11-7546,normal risk,true,AL
no,62.9041634430571,true,602-29-1408,normal risk,false,AL
no,71.28833152805797,true,412-65-0742,normal risk,false,AL
no,54.04104774706251,true,195-54-4628,normal risk,false,AL
no,63.588865958355484,true,057-80-2743,normal risk,false,AL
yes,61.47768304763736,true,853-64-2685,normal risk,true,AL
no,92.43525021722525,true,117-22-0748,normal risk,true,AL
yes,72.36476096460906,true,367-60-2846,high risk,true,AL
no,87.25785192888739,true,128-67-1799,high risk,false,AL
yes,77.89617654589549,true,275-60-4780,high risk,true,AL
yes,66.49602586824962,true,143-96-8233,normal risk,true,AL
no,60.96921929716021,true,277-93-2002,normal risk,false,AL
no,74.54241546806372,true,381-60-1076,normal risk,false,AL
no,84.77654008823438,true,783-71-0902,normal risk,true,AL
no,59.53535618437083,true,181-87-6074,normal risk,false,AL
no,76.38071742450718,true,877-10-5539,normal risk,false,AL
yes,61.467795101547466,true,683-64-7992,high risk,true,AL
no,86.56599980507755,true,574-38-8946,normal risk,true,AL
no,57.87091184192014,true,313-95-9614,normal risk,false,AL
yes,77.74313010533233,true,007-17-9090,normal risk,false,AL
no,75.49436930733783,true,451-45-1625,normal risk,false,AL
no,82.6926429209597,true,503-53-3941,normal risk,false,AL
no,82.55489529955385,true,755-37-6707,normal risk,false,AL
no,78.08435860040188,true,683-20-7212,normal risk,false,AL
no,62.964913257849666,true,090-65-2699,normal risk,false,AL
no,68.56956238117436,true,741-89-0467,normal risk,false,AL
yes,59.194120863569474,true,839-30-3870,high risk,false,AL
yes,79.99660749696599,true,017-48-7893,normal risk,true,AL
no,72.05159135933822,true,653-94-8696,normal risk,false,AL
no,60.178936938564426,true,735-60-6226,normal risk,false,AL
no,75.67800895358337,true,117-86-6258,normal risk,false,AL
no,77.24569285193425,true,505-01-3111,normal risk,false,AL
no,56.899429037323834,true,881-16-4888,normal risk,false,AL
no,74.88292702553444,true,713-14-9052,normal risk,false,AL
yes,74.77494178445026,true,386-03-2344,normal risk,true,AL
no,84.98954444599936,true,224-89-0439,normal risk,false,AL
no,77.75885663107228,true,288-62-5146,normal risk,false,AL
no,57.503693037398016,true,449-35-4778,normal risk,false,AL
no,55.91616039572584,true,321-03-4849,normal risk,false,AL
yes,84.64514041488893,true,838-37-0383,normal risk,true,AL
no,84.08018250816454,true,049-66-9142,normal risk,false,AL
no,62.00808733682135,true,318-40-8963,normal risk,false,AL
yes,71.06210154045927,true,665-59-1748,high risk,true,AL
yes,60.884883642865596,true,812-08-8781,high risk,true,AL
no,61.88278354752333,true,299-82-1747,normal risk,false,AL
no,60.755478149205544,true,227-61-9408,normal risk,false,AL
no,74.18125948042791,true,148-47-5011,normal risk,false,AL
no,62.0550218762331,true,189-07-7845,normal risk,false,AL
no,78.71373513224869,true,210-22-9017,normal risk,false,AL
no,54.678001219846394,true,377-62-0236,normal risk,false,AL
no,60.46631377907039,true,313-90-3474,normal risk,false,AL
