smokes,weight,gave_consent,ssn,notes,has_complication,hospital
no,59.47439647834453,True,502-34-4625,normal risk,True,AK
no,90.19148454059162,True,502-40-4571,normal risk,True,AR
yes,72.26684854545378,True,502-53-8704,normal risk,True,AL
no,63.44680112623456,True,502-78-8555,normal risk,False,AL
no,73.90876635641226,True,502-87-9627,normal risk,False,AK
yes,77.97393897361354,True,502-90-1001,high risk,True,AR
no,57.49890649682775,True,503-03-5310,normal risk,False,AK
yes,82.14989141285143,True,503-13-1576,high risk,False,AL
yes,85.93865747841483,True,503-14-5168,normal risk,True,AK
no,85.53468594549143,True,503-30-7428,normal risk,False,AK
no,81.15572507480245,True,503-35-7389,normal risk,False,AR
yes,81.64674714409223,True,503-49-9363,normal risk,True,AK
no,82.6926429209597,True,503-53-3941,normal risk,False,AL
no,77.77107764919967,True,503-58-1245,normal risk,False,AR
yes,56.35758466548649,True,503-84-9256,high risk,True,AL
no,56.979273759830434,True,503-93-5196,normal risk,False,AL
no,62.24457972536253,True,504-19-8462,normal risk,False,AL
no,60.52055520975732,True,504-39-4371,normal risk,False,AL
no,57.26237758625109,True,504-49-8850,normal risk,False,AL
no,58.86529643582742,True,504-63-4886,normal risk,False,AK
no,59.11066070725568,True,504-80-8733,normal risk,False,AR
no,61.48105384930663,True,504-89-3795,normal risk,True,AL
no,77.24569285193425,True,505-01-3111,normal risk,False,AL
yes,61.06324408908718,True,505-07-9722,high risk,True,AK
no,59.45201280939448,True,505-09-8799,normal risk,False,AR
no,60.59446713310497,True,505-16-6835,normal risk,True,AL
no,88.70108488963655,True,505-29-1081,high risk,True,AR
yes,59.84410611638776,True,505-33-1716,high risk,True,AK
yes,60.33391898516881,True,505-35-2655,normal risk,True,AK
no,73.69558091569333,True,505-47-0360,normal risk,False,AK
yes,60.08542268030831,True,505-60-9516,normal risk,True,AK
no,52.65804268275272,True,505-78-7933,normal risk,False,AR
no,71.30539965549146,True,505-84-0634,normal risk,False,AR
no,82.23369236442826,True,506-08-8608,normal risk,False,AR
no,58.86444514317168,True,506-09-7990,normal risk,False,AK
no,64.39640263171559,True,506-28-3052,normal risk,True,AK
no,70.07654333852564,True,506-30-2058,normal risk,False,AL
no,62.70651104770878,True,506-33-0116,normal risk,False,AL
no,61.82698169232026,True,506-57-7978,normal risk,False,AR
no,78.333762012659,True,506-79-6168,normal risk,False,AK
no,77.74301227467882,True,506-87-3706,normal risk,False,AR
no,80.31250384683993,True,506-97-8223,normal risk,True,AR
no,63.17091567839588,True,507-10-3871,normal risk,False,AK
no,61.91438070839078,True,507-35-5525,normal risk,False,AR
no,63.30888230004691,True,507-46-3499,normal risk,True,AR
yes,58.63503409591009,True,507-54-5446,normal risk,False,AL
no,64.17279240037405,True,507-67-0174,normal risk,False,AK
yes,62.599734140216746,True,507-89-0745,normal risk,True,AL
no,59.47052050761435,True,508-09-0793,normal risk,False,AK
no,78.47207979929277,True,508-37-1961,normal risk,False,AL
yes,76.7575248847934,True,508-43-1514,normal risk,True,AR
no,69.30468995807702,True,508-46-9076,normal risk,False,AK
no,83.44244253584154,True,508-48-5879,normal risk,False,AR
no,56.52964242430796,True,508-85-3962,normal risk,False,AL
yes,61.68759256445957,True,508-97-8685,normal risk,True,AL
no,63.25668597514014,True,509-07-2683,normal risk,True,AK
no,76.4808363587608,True,509-09-9914,normal risk,False,AR
no,83.25489222469653,True,509-25-4120,normal risk,False,AR
no,73.5425149495035,True,509-25-6056,normal risk,False,AL
yes,59.01329269258108,True,509-28-4659,normal risk,True,AR
no,57.44546330492036,True,509-32-5943,normal risk,False,AL
yes,63.00448582811171,True,509-36-8714,high risk,False,AR
no,59.48613675536052,True,509-37-0621,normal risk,False,AR
no,60.68927021083206,True,509-40-7418,normal risk,False,AL
no,58.18493441420342,True,509-43-4210,normal risk,False,AL
no,69.02378674858043,True,509-62-1343,normal risk,False,AL
no,58.35612778990895,True,509-76-3116,normal risk,False,AL
no,79.39530680465555,True,509-83-5730,normal risk,False,AR
no,56.26256867288642,True,509-87-4727,normal risk,False,AK
yes,59.191086732130366,True,509-87-8497,normal risk,True,AL
no,88.97963141799147,True,510-08-7228,normal risk,True,AL
no,57.847439623457305,True,510-16-8943,normal risk,False,AK
no,54.12108763029694,True,510-19-8522,normal risk,False,AR
no,59.25266734361521,True,510-21-2579,normal risk,False,AK
no,84.18462862193408,True,510-27-3528,normal risk,False,AR
no,90.50257094334358,True,510-32-4737,high risk,True,AR
no,62.28473488088011,True,510-50-1415,normal risk,False,AR
no,62.67975028920359,True,510-52-4022,normal risk,False,AL
no,79.39434472467029,True,510-62-4548,normal risk,False,AR
no,82.61713215699774,True,510-70-4554,normal risk,True,AK
no,80.18203306249195,True,510-74-4042,normal risk,False,AL
yes,60.122977182978566,True,510-97-4346,normal risk,False,AR
yes,80.51897879745766,True,511-14-4005,normal risk,False,AL
no,61.06861893845207,True,511-24-4543,normal risk,False,AR
no,59.96625389715522,True,511-29-5043,normal risk,False,AK
no,74.88194486964964,True,511-35-3466,normal risk,False,AK
no,57.473143923453776,True,511-66-8471,normal risk,False,AK
yes,64.76630550365526,True,511-75-6852,high risk,True,AL
no,83.34917757195923,True,511-84-8785,normal risk,False,AR
yes,83.52976841038517,True,511-92-5997,normal risk,True,AR
no,75.93273947182419,True,512-32-4184,normal risk,False,AK
yes,63.11152235305339,True,512-45-0637,normal risk,True,AK
no,81.62957770274966,True,512-69-4574,normal risk,False,AR
no,63.176358775727216,True,513-05-9151,normal risk,True,AR
yes,56.73444640381367,True,513-15-1869,normal risk,True,AR
no,57.78683351381756,True,513-23-0743,normal risk,False,AR
no,69.8660214615241,True,513-31-5092,normal risk,False,AL
yes,74.55707403238007,True,513-60-1555,high risk,True,AK
no,59.03601547031284,True,513-63-9791,normal risk,False,AL
no,84.36222961844712,True,514-01-8657,normal risk,False,AL
no,61.83953656822715,True,514-05-4955,normal risk,True,AL
no,58.38804092878267,True,514-12-2197,normal risk,False,AL
no,80.00982270246274,True,514-15-0547,normal risk,False,AK
no,63.30544441434943,True,514-28-8157,normal risk,False,AR
no,78.9604995616133,True,514-31-8107,normal risk,True,AL
yes,59.57689092740847,True,514-32-0535,normal risk,True,AR
yes,60.7442733614304,True,514-33-0949,normal risk,True,AK
yes,84.96468034339645,True,514-38-1986,normal risk,False,AR
no,61.68046984669154,True,514-54-8953,normal risk,False,AK
no,89.6903514244419,True,514-55-7952,high risk,False,AK
no,77.22483132043894,True,514-68-5114,normal risk,False,AK
no,81.99097797588024,True,514-85-5369,normal risk,False,AK
no,61.02460263091521,True,514-87-8569,normal risk,False,AK
no,65.12300964526983,True,514-88-9381,normal risk,False,AR
yes,62.320045947722775,True,515-01-6808,normal risk,True,AR
no,58.63570782740614,True,515-46-8105,normal risk,False,AK
no,55.58246188854879,True,515-52-6202,normal risk,True,AL
yes,65.26304517596473,True,515-66-7297,high risk,True,AR
no,73.1879850834184,True,515-88-3952,normal risk,True,AK
no,73.20476870812699,True,516-01-8449,normal risk,True,AL
no,61.85319545831182,True,516-29-3776,normal risk,False,AR
no,62.83570987060365,True,516-43-3203,normal risk,False,AR
yes,57.919248871556974,True,516-48-0846,normal risk,True,AL
no,54.8769877702865,True,516-52-4445,normal risk,False,AL
no,72.88871151263696,True,516-55-6619,normal risk,False,AK
no,53.56528188074418,True,516-75-4860,normal risk,True,AL
yes,63.55305811432768,True,516-76-8368,normal risk,True,AR
no,77.03462907849678,True,516-93-6922,normal risk,False,AK
no,58.613016449110376,True,516-99-1197,normal risk,False,AL
yes,60.5085974766972,True,517-01-4985,normal risk,True,AL
no,70.50798828945575,True,517-13-7251,normal risk,True,AK
no,61.00704969591505,True,517-32-3251,normal risk,False,AK
no,63.29321367421677,True,517-54-1611,normal risk,False,AR
no,73.90652442085545,True,517-56-1165,normal risk,False,AL
no,61.15735084084774,True,517-69-6238,normal risk,False,AR
no,88.87179478016283,True,517-82-8202,normal risk,True,AR
yes,79.74601565724538,True,518-09-2930,high risk,True,AR
no,62.59446780927043,True,518-20-1259,normal risk,False,AL
no,81.8528656261839,True,518-41-0851,normal risk,False,AK
no,86.5390952051798,True,518-66-0178,high risk,True,AL
yes,53.40133719541744,True,518-72-2057,high risk,False,AR
no,63.54287759010779,True,518-76-9335,normal risk,False,AR
no,60.54852148389797,True,518-99-6073,normal risk,False,AR
yes,68.12676711268523,True,519-27-8530,high risk,True,AK
no,79.84670567531607,True,519-44-9389,normal risk,False,AK
no,86.63087370795782,True,519-54-2717,high risk,False,AL
no,82.82583124283596,True,519-58-1067,normal risk,False,AK
no,56.1103686572576,True,519-65-3719,normal risk,False,AR
yes,59.55886339494097,True,519-71-1227,normal risk,True,AK
no,82.28608660553427,True,519-96-0116,normal risk,True,AL
no,78.91497906370695,True,520-05-3269,normal risk,True,AK
no,62.123816878595456,True,520-05-8166,normal risk,False,AL
no,82.90806839381912,True,520-18-4766,normal risk,False,AK
yes,59.87484746801203,True,520-29-3523,normal risk,True,AR
yes,65.75535581946254,True,520-32-0338,high risk,True,AK
no,55.97268455178275,True,520-39-3689,normal risk,False,AK
no,86.05471444029268,True,520-46-1280,normal risk,False,AL
no,79.36993098922012,True,520-80-5421,normal risk,False,AK
no,71.5804981282041,True,520-95-4088,normal risk,False,AK
no,82.49875723075215,True,521-03-8574,normal risk,True,AL
no,72.97737476979442,True,521-07-9188,normal risk,False,AR
no,74.8715225923173,True,521-20-3338,normal risk,False,AL
no,59.01378869773945,True,521-30-1347,normal risk,False,AK
no,78.1897627103405,True,521-45-2304,normal risk,True,AR
no,61.376397361088095,True,521-49-9198,normal risk,False,AR
no,74.96940415293396,True,521-55-8253,normal risk,False,AK
no,72.18754658948194,True,521-68-6401,normal risk,True,AK
no,54.71486740391809,True,521-76-2082,normal risk,False,AL
no,58.14280649644168,True,521-80-7340,normal risk,False,AK
yes,55.82904338178119,True,521-89-2634,normal risk,False,AL
no,55.20689075134324,True,522-04-1473,normal risk,False,AR
no,74.3763608426049,True,522-32-0793,normal risk,False,AR
no,61.72289053166638,True,522-36-1968,normal risk,True,AR
no,55.76764172452037,True,522-69-9850,normal risk,False,AL
no,82.62186289367301,True,522-70-2072,normal risk,False,AK
no,79.41229576018772,True,522-83-3997,normal risk,False,AL
no,60.55701147834063,True,522-88-7394,normal risk,True,AK
yes,62.22574331087851,True,522-94-3042,normal risk,True,AK
no,59.89261667699841,True,523-32-4817,normal risk,False,AR
no,72.10227007273762,True,523-70-0963,normal risk,False,AR
no,58.88646699496566,True,523-81-8351,normal risk,False,AL
no,80.09562044170565,True,523-87-0666,normal risk,False,AK
no,60.77345954317552,True,523-96-9483,normal risk,False,AR
yes,77.64539979164391,True,524-11-7778,high risk,True,AR
no,61.54948401114339,True,524-33-8858,normal risk,False,AL
no,59.61000824971015,True,524-41-7642,normal risk,False,AL
no,57.864621633435135,True,524-42-2361,normal risk,False,AL
no,82.98002587060977,True,524-43-4613,normal risk,False,AK
no,60.66912416301366,True,524-46-5601,normal risk,True,AR
yes,58.0538909905252,True,524-52-1653,normal risk,True,AK
no,83.30070778819653,True,524-54-8923,normal risk,False,AR
no,62.4091423462564,True,524-60-9298,normal risk,False,AL
no,72.54516442460873,True,524-66-9972,normal risk,False,AL
no,79.60210878170284,True,524-80-7101,normal risk,True,AK
no,66.79148362515471,True,524-88-8509,normal risk,False,AR
no,63.64592711075259,True,525-08-2383,normal risk,False,AL
no,58.31371060414892,True,525-29-2224,normal risk,False,AL
no,84.35445093997255,True,525-30-4136,normal risk,False,AR
no,62.73035046562176,True,525-59-8655,normal risk,False,AR
no,60.31967500069423,True,525-75-9959,normal risk,False,AR
no,80.51746936987638,True,525-83-7568,normal risk,False,AK
no,60.67922271509973,True,526-10-1167,normal risk,True,AR
yes,73.6366750029163,True,526-15-6466,high risk,True,AL
yes,87.9887170438083,True,526-33-6852,high risk,True,AK
no,76.99132333805628,True,526-37-3892,normal risk,False,AR
no,84.11839290045157,True,526-38-2791,normal risk,False,AL
no,57.18266054285921,True,526-45-1234,normal risk,False,AL
no,84.13686156216328,True,526-52-5756,normal risk,False,AK
no,80.11778805196276,True,526-54-0602,normal risk,False,AK
no,58.26941506581493,True,526-94-3086,normal risk,False,AR
yes,79.0327492661273,True,527-06-3511,normal risk,True,AR
no,85.76696839171562,True,527-40-2764,high risk,False,AR
no,58.81284133560453,True,527-43-8632,normal risk,False,AR
no,62.36721014009425,True,527-51-4068,normal risk,False,AL
yes,75.15884739114465,True,527-51-9272,high risk,False,AR
no,82.56225898756323,True,527-51-9721,normal risk,False,AR
no,80.41948327789036,True,527-53-9321,normal risk,False,AR
yes,60.62391401627744,True,527-62-1683,high risk,True,AK
no,74.79171222235586,True,528-13-2196,normal risk,False,AL
no,76.49237926864244,True,528-20-7827,normal risk,True,AL
no,76.07629138971636,True,528-23-4459,normal risk,False,AK
yes,54.02137199025783,True,528-47-0367,normal risk,True,AR
no,64.1086712860808,True,529-02-2936,normal risk,True,AL
no,59.87127817653085,True,529-14-0231,normal risk,False,AL
yes,78.04999835553073,True,529-21-8757,high risk,True,AK
yes,83.39466932873874,True,529-37-7052,high risk,True,AL
yes,55.29641218672676,True,529-50-0300,high risk,True,AR
no,61.84862878121227,True,529-51-4886,normal risk,False,AR
no,88.63688848138798,True,529-52-7359,high risk,False,AL
no,60.2658495206919,True,529-55-5983,normal risk,False,AR
no,61.725955208453485,True,529-69-1247,normal risk,False,AK
no,86.67967520868021,True,529-70-2347,high risk,False,AK
no,80.03045949754929,True,529-74-2092,normal risk,False,AL
no,63.710922635593946,True,529-79-9304,normal risk,False,AR
yes,74.48282822148258,True,530-01-3388,high risk,True,AR
no,57.943790470148485,True,530-13-0829,normal risk,False,AK
no,60.65501766191938,True,530-13-0856,normal risk,False,AR
yes,75.42110340824888,True,530-31-5743,high risk,True,AR
no,59.36460612428283,True,530-31-7538,normal risk,False,AR
no,82.54943655894023,True,530-40-3276,normal risk,False,AR
no,58.40925233962732,True,530-68-9423,normal risk,False,AR
no,62.43375106416585,True,530-71-2628,normal risk,False,AK
no,58.826530193424766,True,531-09-3446,normal risk,False,AR
no,54.254759384655976,True,531-18-5922,normal risk,False,AL
yes,60.57057948325745,True,531-19-5028,normal risk,False,AR
yes,60.83122533724445,True,531-28-2448,high risk,True,AL
no,75.77249879484667,True,531-32-1690,normal risk,False,AR
yes,58.915147128559866,True,531-49-3126,high risk,True,AR
no,57.75737364167384,True,531-52-3349,normal risk,False,AL
no,78.15231956917256,True,531-64-5751,normal risk,False,AR
no,83.97982920689047,True,531-74-1714,normal risk,False,AR
no,54.25475607052613,True,531-81-5875,normal risk,True,AL
no,61.13960366040437,True,532-23-5766,normal risk,False,AL
no,61.44054712203759,True,532-45-9822,normal risk,False,AK
no,61.74152953814268,True,532-68-1565,normal risk,False,AR
yes,85.82699412080554,True,532-83-0703,normal risk,True,AK
no,60.88639972992258,True,532-88-5867,normal risk,True,AL
no,79.38998328575977,True,533-10-1207,normal risk,False,AK
no,62.84842805310228,True,533-17-3759,normal risk,False,AR
no,78.74871629452797,True,533-59-1199,normal risk,False,AK
no,63.67979261152972,True,533-67-0683,normal risk,False,AL
no,68.97641065354244,True,533-68-6094,normal risk,False,AL
no,82.44097101824119,True,534-09-2853,normal risk,False,AR
no,74.05134663216919,True,534-18-9065,normal risk,False,AK
no,61.60575888583529,True,534-19-3457,normal risk,False,AR
no,64.50821906326345,True,534-77-3383,normal risk,False,AL
yes,57.30427145079434,True,534-82-7764,high risk,True,AL
yes,56.3126517070704,True,534-96-7739,high risk,True,AR
no,60.0238030240022,True,535-17-1461,normal risk,False,AR
no,61.295610741388856,True,535-61-7582,normal risk,False,AK
no,73.98408729437347,True,535-82-8868,normal risk,False,AK
yes,55.8664735223544,True,535-92-3490,normal risk,True,AL
no,80.1757249174679,True,536-03-0401,normal risk,False,AL
no,80.69482583747683,True,536-05-1167,normal risk,True,AL
no,61.15097915153978,True,536-27-0060,normal risk,False,AK
no,73.43738873446306,True,536-36-3597,normal risk,False,AL
no,81.34552346466059,True,536-44-4693,normal risk,False,AL
yes,84.14656879629938,True,536-55-7667,high risk,True,AK
no,74.11349227932688,True,536-64-6335,normal risk,False,AR
no,58.85187368102885,True,536-89-6852,normal risk,True,AL
no,77.32281042781435,True,537-13-7458,normal risk,False,AR
yes,80.96729631115723,True,537-16-0602,high risk,True,AK
yes,78.91943551744875,True,537-24-6126,high risk,True,AL
no,89.11780658157164,True,537-28-6396,high risk,False,AK
yes,61.70492995085887,True,537-67-4245,normal risk,True,AR
yes,57.63946250477032,True,537-76-2105,normal risk,True,AL
yes,52.31035150306828,True,538-09-1511,normal risk,False,AK
yes,84.58188092719918,True,538-15-0007,high risk,True,AL
